Name,Cuisine,Ratings,Review,Map,Open Time,Close Time,Payment Methods,Best Dishes,Budget in USD,Phone Number
Sette Pizza,Pizzería,4.1,444,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & visa,"Pizza siciliana, Pizza company, Pizza jamón serrano y rugula ",3.6075,0212-283.6608
La Milanesa Caracas,Venezolana,4.1,399,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,"La milanesa criolla, Cookie pot, Salted caramel pie",14.43,0212-300.8914
Olio,Italiana,4.1,285,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & amex,"Angelito con mariscos y tinta de calamar, Fetucini, Pasta al filletto",6.66,0212-2663467
Avila Burger (La Castellana),Salir a comer,4.1,266,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,"Hamburguesa avila burger 200 gr, Hamburguesa bolìvar, Cookie cake",4.1625000000000005,0212-264.7452
Vera Pizza,Italiana,4.1,249,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 11:30pm,mastercard & amex,"Pizza Vera Pizza, Pizza 4 estaciones (mezclada) , Pizza de pepperoni",4.57875,0212-263.5215
Avila Burger (El Tolon),Salir a comer,4.1,210,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,"Merengada de oreo, Cookie cake, Hamburguesa banquito",0.558848,0212-211.5487
Pipoka (La Trinidad),Pizzería,4.1,185,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 9:00pm,mastercard & visa,"Pizza Pipoka, Pizza Pipoka, Chupe de pollo",9.7125,0212-944.0086  
Chef Woo,China,4.1,147,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 10:00pm,mastercard & amex,"Pollo con ajonjolí y miel, Chop suey, Arroz chino con mariscos",3.0525,0212-285.1723
Amarillo Burger,Salir a comer,4.1,114,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,"Granjero doble con extra de queso, tocineta y huevo, Combo #10, Big yellow",11.932500000000001,0212-371.0660
Burger Shack (Altamira),Salir a comer,4.0,1212,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,"Hamburguesa Shack, Merengada oreo, Hamburguesa shack doble",11.516250000000001,0212-2615650
Cine Citta,Italiana,4.0,611,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 9:00pm,mastercard & visa,"Moka cine citta, Pizza cine citta, Helado de cheesecake",3.19125,0424-243.3203
Chacao Bistro,Venezolana,4.0,410,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 3:00pm,mastercard & amex,"Plato de degustación, Crumble de piña, Plato de degustación",3.8850000000000002,0212-266.4855
Mamma Mía,Italiana,4.0,349,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,"Cartocio de lomito, Ravioli a la crema , Carpaccio de lomito ",3.33,0212-993.9531
Pipoka,Pizzería,4.0,342,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,"Pizza alegría, Ensalada césar con anchoas, Ensalada de cangrejo",2.9137500000000003,0212-572.2740
El Solar del Este,Venezolana,4.0,310,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 6:00am, 6:00am,mastercard & visa,"Arepa de reina pepiada con queso , Parrilla salteada, Pollo a la canasta",3.0525,0212-993.8473
Kprichos,Internacional,4.0,287,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 10:00pm,mastercard & visa,"Bombas de nutella, Ensalada Cesar Con Pollo, Torta de chocolate",3.19125,0212-994.1497
La Casa del Llano,Internacional,4.0,165,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 3:00am,mastercard & amex,"Cachapa con queso, Pabellón Casa del Llano, Pollo al horno",0.554852,0212-991.7342
Salon Canton (La Castellana),China,4.0,123,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,"Plato degustacion, Langostinos en salsa blanca, Lumpias",8.325000000000001,0212-267.7595
D'tapas,Española,4.0,76,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 2:00pm, 12:00am,mastercard & visa,"Arroz a la marinera, Tapa de degustación N° 3, Mojito de piña y coco",7.6312500000000005,0212-961.2889
Parriburger,Parrillada,4.0,68,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 11:00pm,mastercard & visa,"Hamburguesas londres, Río Burger, Pepito mixto",7.7700000000000005,0212-994.0650
La Vecindad,Venezolana,4.0,45,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 8:00pm,mastercard & visa,"Club House, Ensalada cesar, El chupe de pollo",2.775,0212-993.4837
Casa Lia (Altamira Village),Internacional,4.0,28,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 10:00pm,mastercard & visa,"Torta Matilda, Esferas de morcilla, Cookie cake",8.325000000000001,0414-380.4115
Triptico,Internacional,3.9,816,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,"Triptico de hamburguesas, Ceviche del día, Triptico de ceviche",4.3012500000000005,0212-285.8887
T.G.I. Friday's (Altamira),Salir a comer,3.9,407,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & visa,"Brownie con helado, Trio de entradas (alitas de pollo, dedos de mozzarella y conchas de papas), Aros de cebollas",6.9375,0212-264.4527
Taxco,Salir a comer,3.9,351,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 10:00pm,mastercard & visa,"Hamburguesa con queso, Taxco hamburguesa, Hamburguesas con queso",3.0525,0212-471.3313
Lai King,China,3.9,253,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 10:00pm,mastercard & visa,"Pollo miel y ajonjoli, Tallarines de la casa, Pollo laqueado",2.63625,0212-283.9742
Nonna Mía,Italiana,3.9,228,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 12:00am,mastercard & amex,None,6.66,0212-264.7754
Los Pilones del Este,Venezolana,3.9,208,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", las 24hs, las 24hs,mastercard & visa,"Cachapa el pilón , Arepa llanera, Arepa de pernil",0.57535,0212-991.2307
Anónimo,Internacional,3.9,29,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & visa,"santo bocado, Carpaccio de pez blanco, Nachos con Atun",1.8130000000000002,+584129381399
El Mercado CCS,Internacional,3.9,24,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 9:00pm,mastercard & visa,None,3.46875,
Pincho Pan,Libanesa,3.8,494,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 10:00pm,mastercard & visa,"Plato mixto, Falafel, Shawarma mixto",3.6075,0212-284.4044
La Mascara,Mexicana,3.8,96,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,"Taco al pastor, Skillet de chili con carne, Chilaquiles",9.7125,0414-917.2035
Diez60 ,Internacional,3.8,92,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 11:00pm,mastercard & amex,"Nachos de Pulled Pork, Tejas de Tocineta, Trio de hamburguesas",6.66,0412-378.0110
Café Racer Bar VE,Pizzería,3.8,22,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 12:00am,mastercard & amex,"Pizza racer, Especial Café Racer, Mini Biker",4.44,0212-372.8427
Miga's (Altamira),Salir a comer,3.7,447,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 10:00pm,mastercard & visa,"Merengada oreo, Caracolas, Sandwich de Pollo Crispy",0.580456,0212-285.7526
Nobu,Japonesa,3.7,327,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00am, 10:00pm,mastercard & amex,"Okinawa, Wakame especial, Green Monster",12.4875,0212-285.6443
Sushi Market (Las Cúpulas),Japonesa,3.7,265,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,"Ensalada neptuno, Fuji roll especial, Sushi market roll",11.585625,0212-286.1336
Pancho Villa Tacos (Bello Campo),Mexicana,3.6,76,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,"Combo Pancho Villa, Triple nachos, Combo Frida., Triple Nachos",4.7175,0212-261.7250
Fatpanda (Los Palos Grandes),Japonesa,3.6,54,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,"guao bao bun, Arroz cantones, Satay Malasya",4.625,0212-285.4228
Ananda,Salir a comer,3.6,27,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 8:00pm,mastercard & visa,"Hamburguesa Ananda, Hamburguesa Ananda, pescado con chimichurri",6.3825,
El Rincón Mexicano,Mexicana,3.2,60,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 5:00pm,mastercard & visa,"Tacos bandera, Burrito bandido, Antojitos de Queso",13.5975,0212-572.1012
La Isabela,Gourmet,5.0,25,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", Cerrado, Cerrado,mastercard & visa,"Menú Romano, Menu Bistro y el Mundo, Menú Thai y Oriental",- - -,0414-310.6100
Lilys Rolls,Salir a comer,5.0,11,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 7:00pm,None,"Maxi Rolls de Pernil, Maxi rolls de Camarones, Rolls  de Chocolate con extra de mani",- - -,0412-336.9451 
Elvia's Cafe,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 6:00pm,mastercard & visa,"Torta de almendras, Torta de oreo, Torta de Nucita",- - -,0212-4521290
Petit-petit,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 6:00pm,mastercard & visa,"Torta de triple chocolate, Torta de dulce de leche, Torta de triple chocolate",- - -,0414-125.0785
Solano's Restaurant,Italiana,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 5:00pm,mastercard & visa,"Parilla mixta, Milanesa de pollo a la parmesana, Filet de pescado",- - -,0212-763.3173
El Zir,Arabe,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 8:00pm,None,None,- - -,0212-873.7267
Cookie Bomb And Bakery,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,"Roll de canela, Brookie con Helado, Roll de canela",- - -,266-8280
Arepachef,Venezolana,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 9:30pm,mastercard & visa,None,- - -,0212-991.2489
Arlet,Venezolana,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 12:00pm,mastercard & visa,None,- - -,0414-378.7062
Rebelión Bistró ,Gourmet,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 4:00pm, 10:00pm,mastercard & visa,"Parrilla El Paraiso, Hamburguesa Big Mama, Parrilla El Paraiso",- - -,0412-938.9016
D'Amalfi,Italiana,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 8:00pm,mastercard & visa,None,- - -,0212-236.0097
Pan de Tata,Venezolana,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 7:00pm,mastercard & visa,"Pan de Hamburguesa, Pan de Jamón con Pan de Batata, Pan de Perros Calientes",- - -,0424-272.3773
Sulú,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 6:00pm,mastercard & amex,"Torta de chocolate, torre de galletas, alfajor de Sulú, Polvorosa de pollo, Volcán de Limón",- - -,0212-993.5052
Mi Orgullo Andino,Venezolana,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 6:30am, 2:00pm,mastercard & visa,"Pastelitos andinos, Asado criollo, Pastelitos andinos",- - -,0414-136.7183 
Terrazo Café,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 6:00pm,mastercard & visa,None,- - -,0212-993.6580
S Caffe,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 4:00pm,None,None,- - -,0212-237.5026
Cakawa,Venezolana,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 6:00pm,mastercard & visa,None,- - -,0414-243.0473
Shawarmas El Cisne,Arabe,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 5:00pm,mastercard & visa,"Shawarma de Pollo, Shawarma de Pollo, Shawarma mixto",- - -,0212-332.3018
Dakonon's,Venezolana,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 5:30pm,mastercard & visa,None,- - -,0412-016.2678
Frutiartes,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 11:00pm,mastercard & visa,"Mojitos, Club House, Piña Colada",- - -,0212-461.0883
Los Golfeados de Samuel,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:30am, 5:30pm,mastercard & visa,"Golfeados, Golfeados, Golfeados",- - -,0426-511.3653
La Parada Gourmet,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 6:00pm,mastercard & visa,"Trenza, Hamburguesa Gourmet, Hamburguesa Sencilla",- - -,
Pollo Graduado,Parrillada,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:30am, 10:00pm,None,None,- - -,0424 525.2117
Inversiones Mineo,Italiana,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 4:00pm,mastercard & visa,"Bombas rellebas, Arancini, Pizza  suprema",- - -,0212-265.5592
Mr. Pretzel,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:30am, 7:00pm,mastercard & visa,None,- - -,
Pepino Pizza,Pizzería,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 7:00pm,mastercard & visa,None,- - -,0212-373.6106
Alex Pizza,Pizzería,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 9:00pm,mastercard & visa,None,- - -,0212-344.5097
Arancini Snack,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 5:00am, 9:00pm,mastercard & visa,None,- - -,0212-355.1619
Aroma di Caffé (C. C. Los Naranjos),Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 6:00pm,mastercard & visa,None,- - -,
Buono Fresh,Salir a comer,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 7:00pm,mastercard & visa,None,- - -,0212-236.0545
Cake Rock Cafe,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 5:00pm,mastercard & visa,None,- - -,
La Cafetería Coffee Roasters,Venezolana,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 5:00pm,mastercard & visa,None,- - -,
Capelo's,Internacional,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 7:00pm,None,None,- - -,0212-545.9251
Capsico Caracas,Japonesa,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 12:00am,mastercard & visa,"Tartar de Atún, Tartar de Atún, Fettuccine Nero di Seppia",- - -,0414-227.7426
Todo Carnes,Salir a comer,5.0,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,"Hamburguesa Clásica de carne, Parrilla de Carne, Hamburguesa Clásica de carne",- - -,0414-171.7285
